,Created Time,Site,Partner Domain,OriginCity,DestinationCity,JourneyType,Out Date,Return Date,Num Adt,Num Cnn,Num Inf,Cabin Classes,Total Stops,ID,MarketingCarriers,Sessions ID,ID
1037,2025-09-05 20:12:05,booking_es,booking,Madrid,Barcelona,One-Way,2025-09-29,,1,0,0,Y,,3558,IB,1580240222289,2486438917
1038,2025-09-05 20:12:05,booking_br,booking,Fortaleza,Belo Horizonte,Round-trip,2025-12-14,2025-12-23,1,0,0,Y,,2578,"AD,LA",1580296143802,2486443802
1039,2025-09-05 20:12:05,booking_it,booking,Rome,Abu Dhabi,One-Way,2025-11-22,,1,0,0,Y,1,4965,W6,1580279281660,2486480847
1040,2025-09-05 20:12:04,booking_de,booking,Frankfurt,Barcelona,Round-trip,2025-09-16,2025-09-19,1,0,0,Y,,3558,LH,1580202674283,2486426945
1041,2025-09-05 20:12:04,booking_it,booking,Naples,Barcelona,Round-trip,2025-12-05,2025-12-08,1,0,0,Y,,3558,"FR,VY",1580202644278,2486429936
1042,2025-09-05 20:12:04,booking_es,booking,Barcelona,Palma Mallorca,One-Way,2025-10-07,,1,0,0,Y,,3558,VY,1580182523142,2486448692
1043,2025-09-05 20:12:04,booking_it,booking,Verona,New York,Round-trip,2026-01-02,2026-01-09,1,0,0,Y,,2578,LH,1580287873815,2486455651
1044,2025-09-05 20:12:04,booking_ch,booking,Zurich,Tromso,Round-trip,2025-11-27,2025-11-30,1,0,0,Y,,2575,"LH,LX,SK",1580224807450,2486474948
1045,2025-09-05 20:12:04,booking_uk,booking,London,Tromso,Round-trip,2025-11-03,2025-11-08,5,0,0,Y,,4214,SK,1580239742673,2486494626
1046,2025-09-05 20:12:04,booking_mx,booking,Warsaw,Mexico City,Round-trip,2025-11-09,2025-12-13,1,0,0,Y,,2575,"AA,AY",1580230438682,2486501639
1047,2025-09-05 20:12:04,booking_it,booking,Rome,New York,Round-trip,2025-12-05,2025-12-12,1,0,0,Y,,3558,LH,1580219949133,2486506591
1048,2025-09-05 20:12:04,booking_jp,booking,Tokyo,Zagreb,Round-trip,2025-09-18,2025-12-25,1,0,0,Y,,2575,LO,1580224357680,2486515538
1049,2025-09-05 20:12:04,booking_it,booking,Rome,Sharm El Sheikh,Round-trip,2025-11-21,2025-11-28,1,0,0,Y,,3558,W4,1580205074109,2486521451
1050,2025-09-05 20:12:04,booking_de,booking,Dusseldorf,Miami,Round-trip,2025-12-23,2026-01-01,2,0,0,Y,,2576,SK,1580240219394,2486531378
1051,2025-09-05 20:12:04,booking_dk,booking,Billund,Budapest,Round-trip,2025-10-16,2025-10-19,2,0,0,Y,,2575,SK,1580239799440,2486535335
1052,2025-09-05 20:12:04,booking_fr,booking,Marseille,Belgrade,Round-trip,2026-01-11,2026-01-14,1,0,0,Y,,4965,KL,1580259705481,2486539279
1053,2025-09-05 20:12:04,booking_fr,booking,Paris,Vienna,One-Way,2025-09-12,,1,0,0,Y,,3558,OS,1580224507869,2486549240
1054,2025-09-05 20:12:04,booking_fr,booking,Luxembourg,Porto,Round-trip,2025-09-21,2025-09-25,1,0,0,Y,,2575,LG,1580168966122,2486555180
1055,2025-09-05 20:12:04,booking_us,booking,Madrid,Dubai,One-Way,2025-09-06,,1,0,0,Y,,2575,TK,1580179041651,2486573397
1056,2025-09-05 20:12:04,booking_de,booking,Nuremberg,Berlin,One-Way,2025-10-18,,1,0,0,Y,,4214,LH,1580289279884,2486574436
1057,2025-09-05 20:12:04,booking_de,booking,Addis Ababa,Frankfurt,One-Way,2025-10-20,,1,1,0,Y,,2575,ET,1580244149240,2486580374
1058,2025-09-05 20:12:04,booking_de,booking,Berlin,Lisbon,One-Way,2025-09-12,,1,0,0,Y,1,3558,"TO,U2",1580250177933,2486583305
1059,2025-09-05 20:12:04,booking_it,booking,Milan,Bucharest,One-Way,2025-09-12,,1,0,0,Y,,3558,LH,1580178683257,2486596179
1060,2025-09-05 20:12:04,booking_uk,booking,Manchester,Palma Mallorca,Round-trip,2025-10-16,2025-10-19,1,0,0,Y,,3558,U2,1580227237532,2486617036
1061,2025-09-05 20:12:03,booking_fr,booking,Paris,Larnaca,One-Way,2025-09-12,,1,0,0,Y,,3558,LH,1580236683049,2486482871
1062,2025-09-05 20:12:03,booking_us,booking,Boston,Istanbul,Round-trip,2026-04-13,2026-04-20,2,2,0,Y,,2575,TK,1580206289886,2486482872
1063,2025-09-05 20:12:03,booking_de,booking,Munich,New York,Round-trip,2025-12-18,2026-01-05,2,1,0,C,,4214,FI,1580253867524,2486488721
1064,2025-09-05 20:12:03,booking_fr,booking,Paris,Barcelona,Round-trip,2026-04-20,2026-04-23,2,0,0,Y,,2575,"AF,FR",1580242980125,2486498697
1065,2025-09-05 20:12:03,booking_es,booking,Madrid,Tenerife,One-Way,2025-10-21,,1,0,0,Y,,3558,IB,1580202493964,2486513552
1066,2025-09-05 20:12:03,booking_us,booking,Dallas/Fort Worth,Boston,Round-trip,2025-10-04,2025-10-11,1,0,0,Y,,2575,AA,1580224357293,2486531377
1067,2025-09-05 20:12:03,booking_fr,booking,Toulouse,Heraklion,One-Way,2026-04-05,,2,2,0,Y,,4965,LH,1580254016979,2486532340
1068,2025-09-05 20:12:03,booking_de,booking,Dusseldorf,Stockholm,Round-trip,2025-09-11,2025-09-12,1,0,0,Y,,2578,EW,1580287871537,2486539278
1069,2025-09-05 20:12:03,booking_it,booking,Rome,Amsterdam,Round-trip,2025-09-18,2025-09-19,1,0,0,C,,2575,AZ,1580124054720,2486545155
1070,2025-09-05 20:12:03,booking_ch,booking,Brasilia,Fortaleza,One-Way,2025-09-20,,2,0,0,Y,,4965,LA,1580227356180,2486548214
1071,2025-09-05 20:12:03,booking_es,booking,Madrid,Las Palmas,Round-trip,2025-09-13,2025-09-20,2,0,0,Y,,2578,IB,1580227237457,2486551127
1072,2025-09-05 20:12:03,booking_fr,booking,Paris,Seoul,One-Way,2025-10-07,,1,0,0,Y,,3558,LX,1580205074104,2486561062
1073,2025-09-05 20:12:03,booking_au,booking,Bangkok,Chiang Mai,One-Way,2025-09-15,,1,0,0,Y,,3558,FD,1580204534349,2486562043
1074,2025-09-05 20:12:03,booking_it,booking,Naples,Barcelona,Round-trip,2025-09-26,2025-10-03,1,0,0,Y,,3558,"FR,VY",1580234284751,2486575463
1075,2025-09-05 20:12:03,booking_uk,booking,London,Surat,Round-trip,2026-04-13,2026-04-22,1,0,0,Y,,2578,VS,1580287514353,2486590265
1076,2025-09-05 20:12:03,booking_uk,booking,London,Colombo,One-Way,2025-09-17,,1,0,0,Y,,3558,EY,1580202464302,2486595172
1077,2025-09-05 20:12:03,booking_ch,booking,Geneva,Lisbon,Round-trip,2025-10-25,2025-11-02,2,0,0,Y,,2578,"LX,TP",1580287873706,2486426944
1078,2025-09-05 20:12:03,booking_uk,booking,London,New York,Round-trip,2025-11-06,2025-11-11,1,0,0,Y,,3558,VS,1580227117690,2486434811
1079,2025-09-05 20:12:03,booking_us,booking,Des Moines,Reno,Round-trip,2026-04-12,2026-04-16,1,0,0,Y,,2575,UA,1580202491640,2486470386
1080,2025-09-05 20:12:03,booking_fr,booking,Bordeaux,Nice,One-Way,2025-09-12,,1,0,0,Y,,3558,AF,1580239172982,2486479812
1081,2025-09-05 20:12:03,booking_us,booking,Los Angeles,Kolkata,One-Way,2025-11-29,,2,0,0,Y,,4965,VS,1580226605317,2486481830
1082,2025-09-05 20:12:02,booking_ch,booking,Malaga,Geneva,One-Way,2025-09-20,,1,0,0,Y,,2575,U2,1580206213410,2486421919
1083,2025-09-05 20:12:02,booking_fr,booking,Paris,Montreal,Round-trip,2025-10-16,2025-10-23,1,0,0,Y,,3558,AC,1580179974249,2486428974
1084,2025-09-05 20:12:02,booking_ch,booking,Geneva,Brussels,One-Way,2025-10-30,,3,1,0,Y,,2575,SN,1580202583534,2486434810
1085,2025-09-05 20:12:02,booking_us,booking,Columbus,Fort Lauderdale,Round-trip,2025-09-26,2025-09-29,2,2,0,Y,,3478,NK,1580259649591,2486436813
1086,2025-09-05 20:12:02,booking_de,booking,Dresden,New York,Round-trip,2026-08-15,2026-08-22,2,2,0,Y,,2578,LH,1580206003468,2486483875
1087,2025-09-05 20:12:02,booking_de,booking,Hamburg,London,One-Way,2025-09-21,,1,0,0,Y,,3558,LH,1580237582003,2486501638
1088,2025-09-05 20:12:02,booking_es,booking,Alicante,Paris,One-Way,2025-09-12,,1,0,0,Y,,3558,TO,1580227237528,2486519530
1089,2025-09-05 20:12:02,booking_mx,booking,Raleigh/Durham,Mexico City,One-Way,2025-09-14,,1,0,0,Y,2,2578,"AM,NK",1580244827481,2486524372
1090,2025-09-05 20:12:02,booking_it,booking,Rome,New York,Round-trip,2025-12-05,2025-12-12,1,0,0,Y,,3558,LH,1580204984152,2486533335
1091,2025-09-05 20:12:02,booking_ae,booking,Dubai,Delhi,One-Way,2025-10-14,,1,0,0,Y,,2578,AI,1580253447766,2486548213
1092,2025-09-05 20:12:02,booking_mx,booking,Mexico City,Santo Domingo,Round-trip,2026-02-06,2026-02-12,2,0,0,Y,,2578,DM,1580290360139,2486581299
1093,2025-09-05 20:12:02,booking_de,booking,Munich,Berlin,One-Way,2025-09-12,,1,0,0,Y,,3558,LH,1580179974246,2486583303
1094,2025-09-05 20:12:02,booking_fr,booking,Paris,Heraklion,One-Way,2025-09-12,,1,0,0,Y,,3558,A3,1580200965452,2486586261
1095,2025-09-05 20:12:02,booking_us,booking,New York,Vienna,Round-trip,2026-07-05,2026-07-11,1,0,0,Y,,2575,"DE,OS",1580204624185,2486606008
1096,2025-09-05 20:12:02,booking_es,booking,Warsaw,Alicante,One-Way,2025-09-09,,1,1,0,Y,,2575,SN,1580206003614,2486609070
1097,2025-09-05 20:12:02,booking_fr,booking,Biarritz,Paris,One-Way,2025-09-17,,1,0,0,Y,,3558,AF,1580224627786,2486618044
1098,2025-09-05 20:12:01,booking_us,booking,Raleigh/Durham,Reykjavik,Round-trip,2026-07-14,2026-07-27,3,1,0,Y,,2575,FI,1580124649890,2486482869
1099,2025-09-05 20:12:01,booking_us,booking,Pittsburgh,New York,Round-trip,2025-11-03,2025-11-06,2,0,0,Y,,2575,AA,1580237581812,2486486786
1100,2025-09-05 20:12:01,booking_om,booking,Doha,Muscat,One-Way,2025-09-06,,1,0,0,Y,,2575,WY,1580204826198,2486499561
1101,2025-09-05 20:12:01,booking_de,booking,Berlin,Istanbul,Round-trip,2025-10-05,2025-10-09,1,0,0,Y,,2578,TK,1580301118303,2486501637
1102,2025-09-05 20:12:01,booking_be,booking,Dusseldorf,Erbil,One-Way,2025-09-09,,1,0,0,Y,,2575,EW,1580204534292,2486532339
1103,2025-09-05 20:12:01,booking_de,booking,Cologne,Dubai,One-Way,2025-10-25,,2,0,0,Y,,2578,EW,1580294617843,2486547198
1104,2025-09-05 20:12:01,booking_uk,booking,London,Munich,One-Way,2025-09-21,,1,0,0,Y,,3558,LH,1580223787838,2486552129
1105,2025-09-05 20:12:01,booking_fr,booking,Paris,Denpasar Bali,Round-trip,2025-12-01,2025-12-13,1,0,0,Y,,4096,"IB,QR",1580224775532,2486554116
1106,2025-09-05 20:12:01,booking_uk,booking,London,Colombo,One-Way,2025-09-17,,1,0,0,Y,,3558,EY,1580205044125,2486555179
1107,2025-09-05 20:12:01,booking_us,booking,Cancun,Tel Aviv,One-Way,2025-09-16,,1,0,0,Y,,2578,"A3,UA",1580301662239,2486582269
1108,2025-09-05 20:12:01,booking_de,booking,Berlin,Lisbon,One-Way,2025-09-12,,1,0,0,Y,1,3558,U2,1580253897711,2486586260
1109,2025-09-05 20:12:01,booking_uk,booking,London,Seoul,Round-trip,2026-03-26,2026-04-17,2,1,0,Y,,4918,AY,1580236922113,2486589230
1110,2025-09-05 20:12:01,booking_fr,booking,Nantes,Palma Mallorca,Round-trip,2025-10-20,2025-10-25,1,1,0,Y,,2575,"V7,VY",1580167968201,2486603155
1111,2025-09-05 20:12:01,booking_gr,booking,Athens,Rome,Round-trip,2026-02-06,2026-02-06,1,0,0,Y,,4965,"AZ,GQ",1580287869594,2486607144
1112,2025-09-05 20:12:01,booking_de,booking,Cologne,Istanbul,One-Way,2025-09-06,,1,0,0,Y,,4214,VF,1580288201727,2486612091
1113,2025-09-05 20:12:01,booking_ca,booking,Toronto,Cancun,Round-trip,2025-10-18,2025-10-24,1,1,0,"C, Y",,4965,AC,1580279295323,2486613058
1114,2025-09-05 20:12:01,booking_es,booking,Madrid,Athens,One-Way,2025-09-29,,1,0,0,Y,,3558,A3,1580206064024,2486428973
1115,2025-09-05 20:12:01,booking_fr,booking,Paris,Tirana,One-Way,2025-10-26,,1,0,0,Y,1,3558,"FR,RK",1580239802653,2486452707
1116,2025-09-05 20:12:01,booking_no,booking,Oslo,Leeds Bradford,Round-trip,2026-02-21,2026-02-28,2,0,0,Y,3,2575,"FR,KL",1580221149657,2486454618
1117,2025-09-05 20:12:01,booking_gr,booking,Cairo,Athens,One-Way,2025-09-06,,1,0,0,Y,,2578,TK,1580274056866,2486479811
1118,2025-09-05 20:12:00,booking_es,booking,Madrid,Venice,One-Way,2025-09-12,,1,0,0,Y,,3558,W4,1580227207555,2486426943
1119,2025-09-05 20:12:00,booking_it,booking,Milan,Madrid,One-Way,2025-10-14,,1,0,0,Y,,3558,FR,1580179044815,2486433865
1120,2025-09-05 20:12:00,booking_nl,booking,Amsterdam,Asmara,One-Way,2025-10-07,,1,0,0,Y,,2575,MS,1580205971676,2486444788
1121,2025-09-05 20:12:00,booking_sa,booking,Dammam,Manila,One-Way,2025-10-11,,1,0,0,Y,2,2575,"AK,IX",1580223817753,2486455650
1122,2025-09-05 20:12:00,booking_pt,booking,Porto,Ibiza,Round-trip,2025-09-13,2025-09-17,2,0,0,Y,,2575,"U2,VY",1580124504307,2486459507
1123,2025-09-05 20:12:00,booking_cz,booking,Prague,Mikonos,Round-trip,2026-05-30,2026-06-07,2,1,0,Y,,2575,GQ,1580202463082,2486480846
1124,2025-09-05 20:12:00,booking_uk,booking,Manchester,Palma Mallorca,Round-trip,2025-10-16,2025-10-19,1,0,0,Y,,3558,U2,1580224957484,2486496685
1125,2025-09-05 20:12:00,booking_ca,booking,Almaty,Toronto,One-Way,2025-09-09,,1,0,0,Y,2,4245,"KC,TS,XQ",1580275431115,2486506590
1126,2025-09-05 20:12:00,booking_us,booking,Sydney,Honiara,One-Way,2025-10-15,,1,0,0,Y,,4833,"IE,VA",1580230443383,2486517469
1127,2025-09-05 20:12:00,booking_de,booking,Frankfurt,Amritsar,Round-trip,2025-09-16,2025-09-30,1,0,0,Y,,4214,LH,1580267783058,2486524371
1128,2025-09-05 20:12:00,booking_fr,booking,Paris,Montreal,Round-trip,2025-10-16,2025-10-23,1,0,0,Y,,3558,AC,1580205733583,2486532337
1129,2025-09-05 20:12:00,booking_de,booking,Varna,Berlin,One-Way,2025-09-06,,2,3,0,Y,,2575,W6,1580143529138,2486532338
1130,2025-09-05 20:12:00,booking_it,booking,Milan,Menorca,Round-trip,2025-09-11,2025-09-14,2,1,0,Y,,4833,"U2,VY",1580225644062,2486536334
1131,2025-09-05 20:12:00,booking_ph,booking,Athens,Manila,Round-trip,2025-09-24,2025-10-10,1,0,0,Y,,2575,QR,1580234853992,2486537289
1132,2025-09-05 20:12:00,booking_fr,booking,Paris,Larnaca,One-Way,2025-09-12,,1,0,0,Y,,3558,LH,1580206094023,2486542235
1133,2025-09-05 20:12:00,booking_es,booking,Madrid,Cancun,Round-trip,2026-08-24,2026-08-31,1,2,0,Y,,2575,"AC,LH",1580244689120,2486548211
1134,2025-09-05 20:12:00,booking_it,booking,Milan,New York,Round-trip,2025-10-22,2025-10-31,1,0,0,Y,,2575,AY,1580234854109,2486556117
1135,2025-09-05 20:12:00,booking_us,booking,Savannah,Osaka,Round-trip,2025-10-29,2025-11-06,1,0,1,Y,,2578,"NH,UA",1580257744740,2486559062
1136,2025-09-05 20:12:00,booking_ro,booking,Cluj,Paris,One-Way,2025-09-12,,1,0,0,Y,,4866,W4,1580250177145,2486562042
1137,2025-09-05 20:12:00,booking_de,booking,Dusseldorf,Phuket,Round-trip,2025-10-05,2025-10-19,1,0,0,Y,,2578,EY,1580286089542,2486564023
1138,2025-09-05 20:12:00,booking_us,booking,Zagreb,Chania,Round-trip,2026-08-07,2026-08-14,1,0,0,Y,,4965,"A3,LH,OS",1580292486016,2486577346
1139,2025-09-05 20:12:00,booking_ro,booking,Cluj,Delhi,Round-trip,2025-12-22,2026-02-05,1,0,0,Y,,2578,TK,1580291613832,2486587235
1140,2025-09-05 20:12:00,booking_us,booking,Phoenix,Houston,Round-trip,2025-09-18,2025-09-19,2,0,0,Y,,2578,UA,1580200998323,2486591264
1141,2025-09-05 20:12:00,booking_us,booking,St Louis,San Francisco,One-Way,2025-09-27,,1,0,0,Y,,2578,F9,1580206603111,2486620021
1142,2025-09-05 20:11:59,booking_de,booking,Frankfurt,Tokyo,Round-trip,2026-03-20,2026-04-03,4,0,0,Y,,2575,JL,1580227348993,2486483874
1143,2025-09-05 20:11:59,booking_es,booking,Bogota,Madrid,Round-trip,2025-11-05,2025-11-13,1,0,0,Y,,2575,UX,1580188070949,2486503635
1144,2025-09-05 20:11:59,booking_it,booking,Milan,Palma Mallorca,One-Way,2025-10-14,,1,0,0,Y,,3558,IB,1580200965239,2486514535
1145,2025-09-05 20:11:59,booking_pt,booking,Lisbon,Ponta Delgada,Round-trip,2026-01-26,2026-01-30,4,1,0,Y,,2578,S4,1580300943062,2486527396
1146,2025-09-05 20:11:59,booking_es,booking,Alicante,Paris,One-Way,2025-09-12,,1,0,0,Y,,3558,TO,1580171845796,2486531376
1147,2025-09-05 20:11:59,booking_it,booking,Rome,New York,Round-trip,2025-12-05,2025-12-12,1,0,0,Y,,3558,LH,1580224897514,2486534391
1148,2025-09-05 20:11:59,booking_fr,booking,Paris,Vienna,One-Way,2025-09-12,,1,0,0,Y,,3558,OS,1580242770370,2486536333
1149,2025-09-05 20:11:59,booking_fr,booking,Paris,Seoul,One-Way,2025-10-07,,1,0,0,Y,,3558,LX,1580223637904,2486540215
1150,2025-09-05 20:11:59,booking_us,booking,Rome,San Francisco,One-Way,2025-10-14,,1,0,0,Y,,4965,TP,1580288201888,2486562041
1151,2025-09-05 20:11:59,booking_es,booking,Barcelona,Palma Mallorca,One-Way,2025-10-07,,1,0,0,Y,,3558,VY,1580205044120,2486598177
1152,2025-09-05 20:11:59,booking_ch,booking,Zurich,London,Round-trip,2025-10-26,2025-11-03,2,0,0,Y,,4965,LX,1580238908380,2486616049
1153,2025-09-05 20:11:59,booking_ch,booking,Milan,San Francisco,Round-trip,2026-07-01,2026-07-23,2,0,0,Y,,2575,LH,1580199544007,2486425957
1154,2025-09-05 20:11:59,booking_ca,booking,Montreal,Brussels,Round-trip,2025-10-26,2025-11-17,1,0,0,Y,,4965,TP,1580271049423,2486449691
1155,2025-09-05 20:11:59,booking_ca,booking,Panama City,Barranquilla,Round-trip,2025-12-17,2026-01-08,2,1,0,Y,,2578,AV,1580253825072,2486470385
1156,2025-09-05 20:11:59,booking_it,booking,Milan,Cagliari,One-Way,2025-10-07,,1,0,0,Y,,3558,XZ,1580241061545,2486474947
1157,2025-09-05 20:11:59,booking_br,booking,Teresina,Fortaleza,Round-trip,2026-01-17,2026-01-18,1,2,0,Y,,4965,LA,1580295515752,2486479810
1158,2025-09-05 20:11:59,booking_it,booking,Milan,Malaga,One-Way,2025-09-21,,1,0,0,Y,,3558,U2,1580250477651,2486480845
1159,2025-09-05 20:11:58,booking_at,booking,Vienna,London,Round-trip,2025-12-04,2025-12-08,2,0,0,Y,,2575,W4,1580168900892,2486433864
1160,2025-09-05 20:11:58,booking_ro,booking,Cluj,Barcelona,One-Way,2025-09-10,,2,0,0,Y,1,4965,"U2,W4",1580214765853,2486438915
1161,2025-09-05 20:11:58,booking_uk,booking,London,Colombo,One-Way,2025-09-17,,1,0,0,Y,,3558,EY,1580224358059,2486440748
1162,2025-09-05 20:11:58,booking_sa,booking,Abha,Istanbul,Round-trip,2026-06-16,2026-06-30,2,3,0,Y,,2575,"SV,TK",1580168816502,2486448691
1163,2025-09-05 20:11:58,booking_de,booking,Phoenix,Madinah,Round-trip,2025-11-10,2025-11-19,1,0,0,Y,,2575,QR,1580205733325,2486467488
1164,2025-09-05 20:11:58,booking_it,booking,Milan,Madrid,One-Way,2025-10-14,,1,0,0,Y,,3558,FR,1580207683349,2486477913
1165,2025-09-05 20:11:58,booking_uk,booking,Manchester,Palma Mallorca,Round-trip,2025-10-16,2025-10-19,1,0,0,Y,,3558,U2,1580250657560,2486483873
1166,2025-09-05 20:11:58,booking_ph,booking,Manila,New York,Round-trip,2025-11-28,2025-12-16,1,0,0,Y,,4966,"AS,CI,PR",1580195684016,2486512547
1167,2025-09-05 20:11:58,booking_de,booking,Munich,Berlin,One-Way,2025-09-12,,1,0,0,Y,,3558,LH,1580250477649,2486517467
1168,2025-09-05 20:11:58,booking_it,booking,Rome,Amsterdam,Round-trip,2025-10-07,2025-10-10,1,0,0,Y,,3558,KL,1580250387770,2486518504
1169,2025-09-05 20:11:58,booking_us,booking,Charlotte,Nairobi,One-Way,2025-09-12,,1,0,0,Y,,2577,LH,1580276711034,2486527395
1170,2025-09-05 20:11:58,booking_es,booking,Dakar,Barcelona,One-Way,2025-09-25,,1,0,0,Y,,2575,TP,1580250387611,2486540214
1171,2025-09-05 20:11:58,booking_qa,booking,Mikonos,Barcelona,One-Way,2025-09-06,,1,0,0,Y,,2578,A3,1580287871887,2486550193
1172,2025-09-05 20:11:58,booking_it,booking,Naples,Barcelona,Round-trip,2025-09-26,2025-10-03,1,0,0,Y,,3558,VY,1580171845794,2486577345
1173,2025-09-05 20:11:58,booking_de,booking,Berlin,Stavanger,Round-trip,2025-09-09,2025-09-16,1,0,0,Y,,4905,LH,1580166768320,2486587234
1174,2025-09-05 20:11:58,booking_es,booking,Madrid,Barcelona,One-Way,2025-09-29,,1,0,0,Y,,3558,IB,1580254227553,2486595171
1175,2025-09-05 20:11:58,booking_es,booking,Palma Mallorca,Hanover,One-Way,2025-09-14,,2,0,0,Y,,2575,EW,1580227237441,2486596178
1176,2025-09-05 20:11:58,booking_ua,booking,Paris,New York,One-Way,2025-09-25,,1,0,0,Y,,2575,FI,1580242167491,2486603154
1177,2025-09-05 20:11:58,booking_de,booking,Frankfurt,Barcelona,Round-trip,2025-09-16,2025-09-19,1,0,0,Y,,3558,LH,1580221149762,2486604033
1178,2025-09-05 20:11:58,booking_es,booking,Palma Mallorca,Barcelona,One-Way,2025-09-29,,1,0,0,Y,,3558,VY,1580206153999,2486612090
1179,2025-09-05 20:11:57,booking_uk,booking,London,Munich,One-Way,2025-09-21,,1,0,0,Y,,3558,LH,1580206004035,2486483872
1180,2025-09-05 20:11:57,booking_de,booking,Alicante,Madrid,Round-trip,2025-10-06,2025-10-07,1,0,0,Y,,2575,UX,1580206273876,2486503634
1181,2025-09-05 20:11:57,booking_es,booking,Madrid,Venice,One-Way,2025-09-12,,1,0,0,Y,,3558,UX,1580250177915,2486537288
1182,2025-09-05 20:11:57,booking_it,booking,Naples,Barcelona,Round-trip,2025-12-05,2025-12-08,1,0,0,Y,,3558,VY,1580202494281,2486539277
1183,2025-09-05 20:11:57,booking_uk,booking,Delhi,Doha,Round-trip,2025-09-22,2025-09-26,2,0,0,C,,2575,KU,1580124077502,2486540213
1184,2025-09-05 20:11:57,booking_fr,booking,Paris,Montreal,Round-trip,2025-10-16,2025-10-23,1,0,0,Y,,3558,AC,1580232935338,2486563032
1185,2025-09-05 20:11:57,booking_es,booking,Barcelona,Madrid,One-Way,2025-09-29,,1,0,0,Y,,3558,IB,1580205014121,2486582268
1186,2025-09-05 20:11:57,booking_de,booking,Cali,Frankfurt,Round-trip,2025-12-18,2026-01-05,1,0,0,Y,4,3478,"JA,LA,UX",1580301542442,2486597147
1187,2025-09-05 20:11:57,booking_it,booking,Milan,Malaga,One-Way,2025-09-21,,1,0,0,Y,,3558,U2,1580250387768,2486599220
1188,2025-09-05 20:11:57,booking_es,booking,Barcelona,Asturias,Round-trip,2025-12-26,2025-12-30,2,0,0,Y,,2578,VY,1580274523304,2486430804
1189,2025-09-05 20:11:57,booking_fr,booking,Toulouse,Dubai,Round-trip,2025-12-25,2025-12-29,3,0,0,Y,3,2575,"AF,FZ,TK,W4",1580236917703,2486450671
1190,2025-09-05 20:11:57,booking_fr,booking,Paris,New York,Round-trip,2025-11-21,2025-11-28,1,0,0,Y,,3558,BF,1580224298076,2486454617
1191,2025-09-05 20:11:57,booking_fr,booking,Paris,Heraklion,One-Way,2025-09-12,,1,0,0,Y,,3558,A3,1580240971552,2486458589
1192,2025-09-05 20:11:57,booking_fr,booking,Paris,Venice,One-Way,2025-09-17,,1,0,0,Y,,3558,AF,1580206243982,2486466450
1193,2025-09-05 20:11:57,booking_cz,booking,Prague,Amsterdam,Round-trip,2025-12-29,2026-01-03,2,0,0,Y,,2575,U2,1580236922633,2486467487
1194,2025-09-05 20:11:57,booking_es,booking,Madrid,Menorca,One-Way,2025-09-17,,1,0,0,Y,,3558,IB,1580250657558,2486468473
1195,2025-09-05 20:11:56,booking_de,booking,Cairo,Tashkent,One-Way,2025-09-21,,2,0,0,Y,,2575,G9,1580224776262,2486429935
1196,2025-09-05 20:11:56,booking_fr,booking,Lyon,Madrid,Round-trip,2025-09-18,2025-09-20,1,0,0,Y,,1526,IB,1580284962397,2486435873
1197,2025-09-05 20:11:56,booking_es,booking,Madrid,Tenerife,One-Way,2025-10-21,,1,0,0,Y,,3558,IB,1580202493964,2486435874
1198,2025-09-05 20:11:56,booking_au,booking,Sydney,Kuala Lumpur,One-Way,2025-09-12,,1,0,0,Y,,3558,TR,1580202764000,2486444787
1199,2025-09-05 20:11:56,booking_us,booking,Los Angeles,San Antonio,One-Way,2025-09-29,,2,3,0,Y,,2578,NK,1580270365362,2486450670
1200,2025-09-05 20:11:56,booking_uk,booking,Birmingham,Islamabad,One-Way,2025-09-21,,1,0,0,Y,2,3558,"9P,F3,PC",1580171845789,2486457625
1201,2025-09-05 20:11:56,booking_es,booking,Madrid,New York,Round-trip,2025-09-21,2025-09-28,1,0,0,Y,,3558,AY,1580224268075,2486460622
1202,2025-09-05 20:11:56,booking_uk,booking,London,Kerkyra,Round-trip,2025-09-26,2025-09-29,2,0,0,Y,1,2575,"FR,LS",1580221628958,2486474946
1203,2025-09-05 20:11:56,booking_uk,booking,Manchester,Preveza/Lefkas,Round-trip,2026-07-01,2026-07-15,3,0,0,Y,,2575,LS,1580205009061,2486484864
1204,2025-09-05 20:11:56,booking_fr,booking,Paris,Tirana,One-Way,2025-10-26,,1,0,0,Y,,3558,W4,1580242770363,2486506589
1205,2025-09-05 20:11:56,booking_gr,booking,Heraklion,Brussels,One-Way,2025-11-05,,1,0,0,Y,,2578,GQ,1580276397883,2486513551
1206,2025-09-05 20:11:56,booking_ph,booking,Manila,New York,Round-trip,2025-11-28,2025-12-16,1,0,0,Y,,4966,"AS,CI",1580195684016,2486517465
1207,2025-09-05 20:11:56,booking_de,booking,Asmara,Amsterdam,Round-trip,2026-02-25,2026-06-01,1,0,0,Y,,2575,TK,1580228466283,2486520467
1208,2025-09-05 20:11:56,booking_fr,booking,Lyon,Rio De Janeiro,Round-trip,2025-11-12,2025-11-26,1,0,0,Y,,4965,AF,1580202464285,2486557076
1209,2025-09-05 20:11:56,booking_de,booking,Koh Samui,Krabi,One-Way,2026-01-21,,2,0,0,Y,,2575,PG,1580225642015,2486564022
1210,2025-09-05 20:11:56,booking_fr,booking,Paris,Tirana,Round-trip,2026-06-14,2026-06-22,4,0,0,Y,,2576,"FR,W4",1580199554317,2486574435
