mdc\.addr,mdc\.click,mdc\.request\.id
194.230.148.43,2486713775,2780030152661
217.85.71.174,2486715769,2780092638258
207.55.107.196,2486845211,2780103319490
31.18.248.77,2486717726,2780087840915
79.116.225.220,2486760238,2779925489020
176.223.29.84,2486741507,2780225430275
73.65.84.31,2486806719,2780050069234
184.151.190.161,2486705865,2780085330956
85.0.51.32,2486770159,2780212478235
89.81.51.172,2486771149,2780202521555
185.26.173.95,2486737602,2780127431395
87.179.107.67,2486831368,2779923629182
80.217.33.196,2486749467,2780031711566
177.158.186.207,2486823514,2779954821475
95.145.108.60,2486818565,2779925067892
95.254.32.134,2486835285,2780221955802
82.154.130.81,2486846221,2779923868667
83.249.163.115,2486873108,2780044186001
109.76.25.173,2486748455,2779988165048
87.196.72.154,2486782976,2780081852370
87.88.182.163,2486728609,2780096370548
139.28.86.152,2486717723,2780087840897
77.227.164.84,2486699931,2780200483251
83.37.163.8,2486725610,2780031111980
5.48.51.229,2486733628,2779942461685
223.24.201.183,2486777973,2779958055827
81.98.109.18,2486801864,2780086410590
86.189.187.163,2486880027,2779926322796
79.57.184.116,2486788913,2780025355261
109.180.212.8,2486816547,2780083291848
188.52.47.189,2486702856,2780123234975
78.154.232.239,2486757348,2780099243128
80.233.48.13,2486811734,2780065897627
88.187.202.170,2486733627,2779942461673
178.165.163.232,2486742504,2779940066543
94.73.48.133,2486750396,2780081013338
79.23.11.167,2486730632,2780073223477
70.92.53.170,2486793918,2779979771213
213.55.233.185,2486714730,2780194249651
185.62.89.46,2486814612,2780097801961
72.136.102.77,2486760234,2779925488993
185.165.254.22,2486806718,2780050069225
80.60.218.118,2486811733,2780065897624
92.27.148.115,2486798838,2779953682412
217.241.129.151,2486876099,2780083647434
82.42.205.73,2486787964,2779947255381
189.76.235.103,2486800843,2780106916682
87.177.158.48,2486797832,2780183812264
184.151.190.39,2486798839,2779953682416
77.230.124.153,2486890002,2780097682157
176.174.160.216,2486784924,2780098041605
88.24.182.176,2486713774,2780030152660
109.210.9.221,2486702854,2780123234954
147.161.232.80,2486780943,2779938681839
90.195.84.219,2486765204,2780032911438
213.244.63.229,2486737604,2780127431414
189.203.77.182,2486712818,2780217279550
65.34.177.20,2486745486,2779925602907
180.94.175.4,2486727648,2779937189924
148.252.145.138,2486708792,2780077538028
109.118.47.12,2486831372,2779923629208
5.231.148.7,2486818564,2779925067887
168.91.62.226,2486815613,2780064219527
99.242.254.189,2486745488,2779925602930
81.32.191.59,2486771148,2780202521551
83.33.160.243,2486732644,2780318409067
83.98.86.192,2486845209,2780103319484
70.173.88.114,2486802750,2780122275598
86.187.168.83,2486835284,2780221955795
193.5.235.156,2486722716,2779972567855
79.117.253.226,2486810712,2779997757856
87.6.239.180,2486880026,2779926322794
46.5.138.208,2486705864,2780085330942
77.63.25.104,2486811732,2780065897621
149.167.20.188,2486828301,2779950748386
213.147.165.147,2486734626,2779937429945
86.127.245.98,2486802749,2780122275575
91.200.207.202,2486849155,2780019592075
51.39.244.164,2486750395,2780081013323
73.104.119.93,2486712819,2780217279554
79.116.218.193,2486739598,2780071664092
37.171.247.235,2486745487,2779925602921
151.67.240.63,2486826427,2780017433127
212.10.126.8,2486816545,2780083291829
83.115.73.84,2486850133,2780129950315
201.141.23.147,2486835283,2780221955783
84.69.77.62,2486847182,2780200123906
2.196.216.165,2486782975,2780081852360
104.63.49.229,2486880024,2779926322787
80.217.33.196,2486702853,2780123234933
93.199.156.78,2486850132,2780129950313
187.241.140.38,2486698982,2780082570996
60.227.228.163,2486851114,2780006881984
31.94.24.44,2486858082,2780229512099
91.169.1.24,2486822516,2780135826706
31.35.38.116,2486808704,2779950868016
80.4.96.54,2486700886,2780086282475
2.50.96.12,2486854030,2780212838103
37.31.34.42,2486753381,2780002084461
84.78.242.137,2486730630,2780073223450
89.81.214.86,2486797831,2780183812263
80.217.33.196,2486791954,2780082090910
87.196.83.158,2486750393,2780081013309
84.121.211.113,2486874104,2780069974539
177.181.2.212,2486757345,2780099243104
178.230.83.133,2486737601,2780127431393
5.81.99.68,2486703864,2779925967854
88.181.142.4,2486756310,2779944976712
80.133.144.248,2486808705,2779950868018
45.148.12.16,2486757347,2780099243117
94.134.183.196,2486765203,2780032911433
212.195.230.214,2486850131,2780129950311
194.208.51.151,2486877027,2780032071623
79.116.251.49,2486796876,2780084002144
79.44.178.121,2486800842,2780106916676
87.123.246.84,2486826425,2780017433115
188.76.129.44,2486790918,2780077657515
93.40.194.18,2486709807,2779924467898
71.9.141.100,2486842269,2780209960870
87.216.133.38,2486777974,2779958055837
91.82.229.107,2486845208,2780103319483
189.201.1.179,2486793916,2779979771202
95.90.198.40,2486878034,2780102599715
62.157.5.13,2486800840,2780106916664
81.57.116.223,2486777975,2779958055839
93.71.158.117,2486809722,2780096961850
14.203.75.25,2486875041,2780124313900
24.160.60.198,2486810711,2779997757847
77.54.145.231,2486750394,2780081013313
80.41.127.253,2486845210,2780103319485
172.59.225.74,2486851116,2780006882007
151.255.13.0,2486772160,2779994759298
149.224.249.54,2486769223,2780083531121
93.133.32.60,2486831371,2779923629194
68.104.153.123,2486809723,2780096961852
66.249.64.172, ,2780084722510
136.144.17.160,2486732642,2780318409041
176.1.133.41,2486818562,2779925067872
152.115.210.222,2486708791,2780077538019
37.5.254.118,2486847185,2780200123930
89.92.52.195,2486861026,2780125872733
86.179.46.248,2486826426,2780017433118
51.235.35.91,2486747458,2779939767349
98.187.151.210,2486712817,2780217279548
81.65.91.217,2486853132,2779994639543
95.157.15.221,2486702855,2780123234956
23.120.173.179,2486733625,2779942461663
5.10.4.228,2486729662,2780031231750
93.148.111.70,2486737603,2780127431406
178.197.214.69,2486844156,2780204568716
177.33.139.254,2486712816,2780217279545
88.136.97.212,2486715767,2780092638240
77.131.3.21,2486830398,2780140623116
61.23.190.147,2486728608,2780096370536
87.159.141.155,2486803731,2780048509500
177.74.230.169,2486705863,2780085330937
90.101.117.230,2486807720,2780222074861
92.191.112.159,2486847184,2780200123927
176.3.68.202,2486793915,2779979771191
95.223.45.33,2486733626,2779942461665
86.127.225.1,2486760237,2779925489005
31.94.74.88,2486836378,2779949893016
93.10.145.168,2486722715,2779972567842
81.141.77.167,2486884039,2780084722487
82.1.244.67,2486830397,2780140623115
151.34.98.130,2486756309,2779944976704
121.210.201.156,2486709803,2779924467871
178.230.96.205,2486837409,2780213078018
46.65.21.22,2486807721,2780222074867
85.52.209.224,2486757346,2780099243109
83.80.174.136,2486698979,2780082570983
188.26.214.177,2486722714,2779972567841
176.153.149.69,2486810710,2779997757834
151.68.97.16,2486753382,2780002084486
69.250.33.14,2486721670,2779998606851
217.24.229.93,2486715768,2780092638241
78.69.191.43,2486788911,2780025355234
178.19.155.52,2486753383,2780002084487
87.178.140.212,2486699930,2780200483224
80.187.127.208,2486848115,2780081492479
188.26.218.254,2486760235,2779925488995
46.6.138.4,2486766137,2779939946997
176.6.68.245,2486749468,2780031711578
176.6.68.245,2486884041,2780084722498
122.57.240.163,2486713776,2780030152666
80.233.48.13,2486890001,2780097682149
176.3.65.204,2486700881,2780086282438
172.56.67.246,2486719699,2780095042564
95.248.176.26,2486706831,2779953202649
42.108.146.9,2486727646,2779937189910
91.36.15.119,2486854029,2780212838079
84.162.207.98,2486877026,2780032071609
5.64.144.145,2486835282,2780221955782
174.226.120.122,2486748452,2779988165021
176.143.190.51,2486759256,2780229392409
47.40.163.161,2486787963,2779947255366
88.21.177.138,2486817475,2779975692042
31.18.76.220,2486804806,2780095762184
148.252.149.9,2486785926,2779993320822
12.75.47.45,2486853129,2779994639523
86.157.222.205,2486813661,2780084241786
217.254.121.142,2486861028,2780125872738
185.202.220.35,2486823513,2779954821459
92.72.52.55,2486845207,2780103319473
176.199.209.81,2486700885,2780086282468
88.13.55.238,2486734624,2779937429927
79.167.91.106,2486770157,2780212478218
79.203.8.117,2486853133,2779994639544
66.249.64.106, ,2780084002146
68.175.47.75,2486816544,2780083291828
72.159.157.57,2486737600,2780127431383
83.38.30.33,2486760236,2779925488997
157.191.45.86,2486816542,2780083291818
80.60.218.118,2486844155,2780204568699
188.26.214.137,2486884040,2780084722496
67.182.70.234,2486800839,2780106916657
37.168.7.148,2486852118,2780224711465
188.236.115.137,2486831370,2779923629193
174.206.167.179,2486818559,2779925067848
176.183.223.118,2486777972,2779958055806
187.90.198.98,2486834337,2780093357868
82.121.89.8,2486742502,2779940066526
105.184.128.7,2486700877,2780086282391
109.116.171.150,2486835280,2780221955774
213.100.194.151,2486884036,2780084722479
1.145.111.235,2486716723,2779925307520
70.30.7.111,2486731594,2780032671500
188.29.95.12,2486748453,2779988165022
151.29.148.154,2486734625,2779937429931
79.116.125.100,2486807719,2780222074854
37.223.75.36,2486875040,2780124313885
89.12.20.31,2486748451,2779988165017
14.132.196.10,2486848114,2780081492464
174.192.132.188,2486793913,2779979771169
79.219.84.60,2486698980,2780082570984
151.46.198.88,2486727645,2779937189909
83.164.17.43,2486853131,2779994639541
77.11.46.134,2486828298,2779950748378
99.252.60.163,2486833391,2779924947485
62.214.230.25,2486727643,2779937189899
94.31.92.87,2486831369,2779923629191
88.185.224.228,2486714728,2780194249630
47.16.189.146,2486722712,2779972567814
104.28.132.38,2486816543,2780083291820
196.136.162.111,2486886006,2779944616990
80.116.172.149,2486739597,2780071664074
170.244.235.21,2486830396,2780140623096
194.230.160.114,2486713773,2780030152655
24.118.119.192,2486842268,2780209960841
174.198.6.197,2486787962,2779947255356
172.56.15.99,2486759255,2780229392402
217.201.60.166,2486750392,2780081013298
99.240.127.42,2486796875,2780084002136
2.39.149.54,2486726610,2780030871979
213.220.120.45,2486853130,2779994639540
78.213.34.42,2486816541,2780083291806
134.255.192.140,2486700884,2780086282461
100.37.168.196,2486748444,2779988164970
81.34.70.223,2486705861,2780085330928
37.67.34.7,2486697940,2780077298248
90.166.99.63,2486732641,2780318409039
31.215.108.43,2486726609,2780030871972
91.42.124.56,2486697938,2780077298226
37.39.163.125,2486717722,2780087840878
84.255.173.227,2486782973,2780081852339
213.45.177.4,2486790917,2780077657506
158.47.241.151,2486758338,2780208761401
93.131.175.194,2486722713,2779972567829
92.72.49.23,2486877025,2780032071607
37.166.94.243,2486878033,2780102599703
172.56.176.160,2486793914,2779979771183
79.117.110.129,2486759253,2780229392396
155.93.186.116,2486875038,2780124313858
37.66.6.156,2486881049,2780224831423
162.120.171.156,2486712814,2780217279530
188.26.209.163,2486719698,2780095042561
37.39.192.20,2486709805,2779924467879
37.39.180.47,2486790916,2780077657502
37.47.118.2,2486733623,2779942461640
77.25.16.177,2486884035,2780084722475
86.246.60.211,2486849152,2780019592035
5.146.249.255,2486828300,2779950748385
85.52.149.195,2486727644,2779937189900
83.135.0.214,2486749466,2780031711561
94.191.152.81,2486830393,2780140623070
82.64.122.139,2486881048,2780224831413
79.241.231.219,2486797830,2780183812237
62.150.185.180,2486886004,2779944616947
37.66.25.174,2486700883,2780086282455
146.241.54.237,2486850129,2780129950295
90.217.223.208,2486728605,2780096370482
90.109.192.178,2486804805,2780095762177
173.218.248.194,2486715765,2780092638208
79.154.20.31,2486835278,2780221955746
24.24.182.76,2486770155,2780212478199
87.145.153.112,2486725609,2780031111940
93.150.248.177,2486884038,2780084722483
83.32.46.68,2486760233,2779925488985
31.94.13.3,2486697941,2780077298256
68.110.111.218,2486813663,2780084241799
192.178.11.103, ,2780078017160
92.206.255.2,2486884037,2780084722480
90.75.140.215,2486787961,2779947255341
87.122.17.32,2486717721,2780087840877
46.193.225.115,2486846219,2779923868643
88.130.155.56,2486719696,2780095042552
194.183.29.179,2486713772,2780030152652
217.201.0.179,2486861023,2780125872700
209.198.130.14,2486836377,2779949893004
94.234.91.78,2486745485,2779925602891
37.11.48.115,2486847181,2780200123899
84.183.244.41,2486725608,2780031111934
91.160.62.43,2486851113,2780006881973
98.56.160.82,2486742501,2779940066513
157.191.45.86,2486780940,2779938681802
47.62.28.6,2486785925,2779993320809
151.30.252.139,2486759254,2780229392397
83.56.136.15,2486788910,2780025355208
46.5.2.128,2486755328,2780229990738
81.98.113.85,2486753380,2780002084460
151.16.128.236,2486826424,2780017433095
2.243.0.189,2486818560,2779925067858
49.36.200.13,2486849153,2780019592044
95.223.106.164,2486813662,2780084241792
176.2.14.119,2486790915,2780077657488
172.59.129.133,2486832419,2779952967192
172.56.40.202,2486837405,2780213077998
87.3.69.40,2486833390,2779924947454
93.44.113.234,2486828299,2779950748383
86.94.123.23,2486739595,2780071664056
85.255.237.94,2486798836,2779953682376
37.159.118.43,2486706830,2779953202644
2.96.144.159,2486712813,2780217279525
31.61.253.174,2486709802,2779924467865
217.15.90.191,2486877023,2780032071591
172.58.240.153,2486715766,2780092638212
179.6.168.41,2486727642,2779937189889
185.94.38.172,2486809721,2780096961833
37.201.117.109,2486858080,2780229512065
79.52.155.243,2486700882,2780086282453
105.184.128.7,2486810699,2779997757719
151.75.208.50,2486798835,2779953682374
122.199.16.23,2486878029,2780102599668
78.240.17.27,2486809720,2780096961817
170.78.81.58,2486873106,2780044185969
87.152.44.158,2486877024,2780032071595
83.49.64.35,2486743500,2779938804467
80.57.34.98,2486806714,2780050069179
177.34.156.120,2486843282,2779954702182
81.151.93.52,2486799758,2780082211295
77.12.212.243,2486759252,2780229392392
188.71.209.217,2486791955,2780082090917
88.148.43.90,2486816539,2780083291791
83.49.109.69,2486748448,2779988165009
87.151.49.17,2486806716,2780050069196
200.68.163.197,2486811729,2780065897581
84.181.43.140,2486721669,2779998606833
194.120.133.87,2486703863,2779925967823
201.110.96.13,2486850128,2780129950279
46.30.233.14,2486717720,2780087840872
194.230.161.15,2486766136,2779939946979
198.182.176.143,2486728606,2780096370502
213.55.247.78,2486780941,2779938681807
83.106.149.60,2486846218,2779923868642
151.32.68.254,2486861024,2780125872706
192.178.4.97, ,2779937429914
5.67.203.154,2486846217,2779923868631
108.147.84.13,2486861025,2780125872718
51.253.236.71,2486839323,2780206843430
83.57.3.37,2486719697,2780095042554
158.47.219.47,2486711834,2779971368884
176.7.137.221,2486806715,2780050069191
212.114.181.195,2486854028,2780212838074
70.173.88.114,2486728607,2780096370506
83.59.165.51,2486706828,2779953202631
151.254.1.37,2486731596,2780032671542
74.58.204.99,2486780942,2779938681809
108.211.181.5,2486831367,2779923629171
95.91.244.145,2486834336,2780093357863
176.0.128.59,2486745484,2779925602864
87.20.230.54,2486755326,2780229990732
84.155.216.87,2486751396,2780204688637
151.40.67.22,2486854027,2780212838068
151.19.159.144,2486802748,2780122275563
2.98.66.18,2486759251,2780229392389
93.133.163.97,2486714725,2780194249604
191.106.193.239,2486730628,2780073223418
188.91.224.239,2486738562,2779924228236
80.144.59.100,2486722711,2779972567810
185.17.12.240,2486875037,2780124313857
79.49.110.45,2486723762,2780217758520
37.66.3.214,2486886005,2779944616962
179.219.228.39,2486712811,2780217279496
37.65.26.126,2486729661,2780031231721
179.131.151.138,2486756307,2779944976657
84.33.159.224,2486842267,2780209960838
79.221.119.89,2486830395,2780140623087
89.84.13.59,2486887014,2779951587377
86.189.132.1,2486875039,2780124313871
85.62.27.84,2486766134,2779939946965
37.14.32.86,2486766135,2779939946977
101.115.192.205,2486732635,2780318408959
92.172.132.16,2486797829,2780183812224
87.196.81.185,2486831366,2779923629166
120.153.130.167,2486835277,2780221955742
62.82.96.15,2486734623,2779937429904
79.116.217.175,2486743499,2779938804447
121.210.208.160,2486793910,2779979771131
88.171.189.199,2486711833,2779971368868
77.205.18.74,2486818558,2779925067839
189.175.47.82,2486697939,2780077298230
94.12.201.34,2486759250,2780229392378
150.228.151.230,2486824504,2780113635292
82.69.4.86,2486732639,2780318409019
37.5.254.118,2486890000,2780097682118
85.87.223.246,2486709801,2779924467858
82.217.183.130,2486835275,2780221955718
194.230.148.76,2486835279,2780221955747
78.208.152.216,2486807716,2780222074831
188.29.223.164,2486742500,2779940066503
88.152.9.162,2486807717,2780222074838
109.52.221.62,2486733621,2779942461626
82.8.194.229,2486753379,2780002084444
147.160.3.182,2486721666,2779998606799
217.74.5.34,2486844153,2780204568680
81.33.150.132,2486695999,2780097682114
31.50.18.165,2486884034,2780084722473
176.2.179.27,2486784921,2780098041585
46.165.129.60,2486849150,2780019592032
185.149.31.27,2486811728,2780065897566
188.240.57.88,2486878028,2780102599643
95.90.244.174,2486835276,2780221955738
2.35.83.17,2486839328,2780206843463
176.78.206.163,2486771144,2780202521484
83.187.162.55,2486802747,2780122275547
79.18.51.46,2486815607,2780064219475
95.223.72.190,2486815612,2780064219494
108.31.110.249,2486816540,2780083291800
12.74.238.47,2486849151,2780019592034
89.181.139.186,2486785924,2779993320791
78.138.28.41,2486721667,2779998606814
212.105.153.194,2486760231,2779925488972
92.239.246.169,2486747457,2779939767309
2.243.0.189,2486797828,2780183812219
95.232.26.81,2486738563,2779924228245
80.116.41.123,2486748447,2779988164998
128.79.48.151,2486790913,2780077657478
176.7.7.250,2486771146,2780202521512
207.89.85.14,2486733622,2779942461631
47.230.86.64,2486850127,2780129950269
82.15.48.108,2486751394,2780204688627
91.80.5.106,2486759249,2780229392374
113.173.191.67,2486802744,2780122275526
83.42.200.137,2486801863,2780086410548
77.8.173.20,2486750391,2780081013283
172.59.182.16,2486734622,2779937429877
178.114.135.67,2486721668,2779998606818
80.104.72.50,2486844154,2780204568686
14.192.213.202,2486849147,2780019591999
37.16.53.40,2486770154,2780212478193
81.166.186.158,2486706827,2779953202625
46.114.198.192,2486815611,2780064219493
83.225.50.121,2486847180,2780200123890
176.191.79.50,2486808702,2779950867967
213.194.146.93,2486756308,2779944976673
87.103.58.153,2486804803,2780095762146
103.171.11.97,2486758335,2780208761375
151.38.80.34,2486880022,2779926322750
91.134.35.12,2486878031,2780102599680
2.137.198.243,2486772159,2779994759274
99.240.127.42,2486705859,2780085330894
84.193.215.115,2486726606,2780030871944
179.51.123.199,2486699927,2780200483192
93.108.74.76,2486731595,2780032671520
86.170.81.215,2486881047,2780224831410
82.34.252.55,2486772158,2779994759267
120.150.210.45,2486718634,2780123834674
91.73.202.134,2486851112,2780006881967
79.229.226.142,2486711831,2779971368852
46.222.41.6,2486705860,2780085330895
95.249.90.123,2486800838,2780106916622
87.160.84.249,2486812712,2780091439159
172.56.123.53,2486698978,2780082570947
93.147.228.106,2486714724,2780194249599
176.203.9.224,2486711832,2779971368859
94.134.95.160,2486833389,2779924947452
77.187.50.247,2486793911,2779979771162
188.214.10.115,2486758336,2780208761376
83.41.179.20,2486826423,2780017433077
93.40.195.62,2486832418,2779952967168
188.106.143.198,2486732638,2780318409015
38.253.189.112,2486849149,2780019592024
94.12.201.34,2486797827,2780183812206
83.56.136.15,2486831359,2779923629124
93.42.47.2,2486823512,2779954821432
68.110.111.218,2486799757,2780082211278
45.146.8.222,2486830394,2780140623075
151.40.141.136,2486742499,2779940066497
207.89.120.186,2486875036,2780124313849
90.1.209.34,2486858079,2780229512043
90.127.64.61,2486758334,2780208761366
12.74.238.46,2486847178,2780200123876
79.45.141.65,2486706826,2779953202619
92.92.127.136,2486813657,2780084241752
95.223.57.186,2486723759,2780217758499
95.21.145.83,2486703861,2779925967810
31.94.64.248,2486732636,2780318408990
83.45.89.211,2486836376,2779949892981
139.71.192.24,2486807715,2780222074827
146.241.70.215,2486741503,2780225430210
80.187.126.84,2486849148,2780019592014
91.52.217.187,2486839327,2780206843455
188.71.224.244,2486809719,2780096961808
5.66.1.75,2486803729,2780048509454
82.132.246.130,2486695998,2780097682106
88.17.79.19,2486850126,2780129950265
91.11.251.145,2486833388,2779924947447
72.136.121.63,2486843281,2779954702162
93.210.200.248,2486845203,2780103319383
37.201.116.242,2486744393,2780076459579
119.18.1.126,2486705855,2780085330861
151.47.146.222,2486730627,2780073223408
93.208.103.152,2486850125,2780129950263
1.157.142.104,2486753377,2780002084433
80.62.117.166,2486713769,2780030152606
88.170.116.250,2486716722,2779925307510
77.20.249.152,2486729660,2780031231704
31.94.62.178,2486788908,2780025355205
103.151.40.235,2486715764,2780092638197
66.249.64.7, ,2780095042546
95.18.33.192,2486873105,2780044185958
78.134.84.132,2486709797,2779924467834
177.37.170.197,2486753374,2780002084416
80.134.255.134,2486759248,2780229392369
88.154.80.65,2486723760,2780217758502
212.171.69.68,2486880019,2779926322736
81.84.219.140,2486697936,2780077298191
185.237.102.81,2486845206,2780103319428
37.230.41.1,2486738561,2779924228232
31.94.0.212,2486708788,2780077537975
46.153.79.59,2486699926,2780200483182
80.140.55.223,2486826422,2780017433066
87.221.156.90,2486757343,2780099243061
45.163.70.70,2486816538,2780083291784
178.197.214.69,2486765202,2780032911375
2.237.0.180,2486769222,2780083531064
72.143.205.196,2486823511,2779954821428
157.191.45.86,2486723758,2780217758495
109.115.243.245,2486713770,2780030152621
79.215.153.214,2486815609,2780064219482
103.69.224.126,2486753376,2780002084429
93.23.16.103,2486766133,2779939946938
176.24.87.245,2486884033,2780084722449
87.185.42.157,2486804802,2780095762134
176.166.193.125,2486771145,2780202521497
188.26.209.238,2486705856,2780085330863
90.166.99.63,2486788909,2780025355207
2.121.8.63,2486726604,2780030871907
151.47.108.151,2486811727,2780065897556
79.247.88.213,2486703860,2779925967803
46.223.148.34,2486810706,2779997757793
176.87.26.109,2486764175,2780056305232
194.230.148.120,2486880018,2779926322728
90.74.23.227,2486849146,2780019591993
75.159.197.23,2486749465,2780031711528
95.19.175.141,2486802745,2780122275529
86.203.180.128,2486709800,2779924467846
91.43.55.196,2486813658,2780084241767
46.186.130.247,2486741504,2780225430215
79.238.145.178,2486758333,2780208761364
31.48.34.78,2486876095,2780083647340
145.224.72.194,2486785922,2779993320778
195.29.8.134,2486887013,2779951587353
185.5.48.88,2486745483,2779925602844
217.110.101.218,2486880014,2779926322680
151.47.48.130,2486695997,2780097682102
146.241.110.56,2486854026,2780212838043
91.161.218.192,2486734621,2779937429870
83.11.176.13,2486848109,2780081492391
94.195.122.75,2486753375,2780002084425
87.178.140.177,2486831362,2779923629135
87.103.59.119,2486884032,2780084722446
116.240.190.113,2486861022,2780125872694
98.0.236.102,2486850121,2780129950232
212.195.230.214,2486714722,2780194249582
88.177.68.103,2486787960,2779947255300
50.92.169.86,2486764177,2780056305238
124.168.16.118,2486802746,2780122275534
91.170.143.180,2486831363,2779923629139
31.94.74.212,2486728604,2780096370465
66.249.79.233, ,2780071664032
177.65.152.24,2486729659,2780031231703
84.164.24.96,2486764176,2780056305234
93.47.44.43,2486826421,2780017433059
72.136.110.12,2486748446,2779988164978
31.17.180.197,2486710727,2779942341885
95.236.47.100,2486747456,2779939767301
91.65.191.199,2486804801,2780095762132
167.235.178.254,2486845205,2780103319426
38.253.45.4,2486837403,2780213077972
86.164.162.109,2486740577,2780211159809
5.184.98.148,2486861021,2780125872683
101.57.2.73,2486709798,2779924467844
78.213.80.105,2486700880,2780086282418
46.142.155.151,2486790912,2780077657461
31.94.34.136,2486731593,2780032671497
95.91.233.11,2486741502,2780225430196
109.210.11.208,2486798834,2779953682346
83.49.161.101,2486747455,2779939767298
101.56.93.10,2486799755,2780082211267
90.74.23.227,2486728602,2780096370457
213.222.34.200,2486705858,2780085330875
93.151.216.175,2486709799,2779924467845
91.67.37.141,2486750390,2780081013268
37.174.129.18,2486695995,2780097682098
37.35.134.172,2486873104,2780044185948
91.150.211.237,2486711828,2779971368844
185.10.148.182,2486742498,2779940066481
24.114.78.112,2486843280,2779954702141
5.90.212.242,2486742497,2779940066479
88.162.226.220,2486839325,2780206843445
2.206.162.4,2486796874,2780084002093
84.166.160.5,2486755325,2780229990710
101.56.90.32,2486839324,2780206843443
93.234.58.137,2486727640,2779937189854
187.111.27.250,2486790911,2780077657436
82.8.194.229,2486700879,2780086282407
108.211.181.5,2486770151,2780212478164
78.211.37.234,2486811726,2780065897537
176.160.98.152,2486699925,2780200483178
2.200.63.242,2486749463,2780031711503
181.222.1.155,2486699923,2780200483157
123.243.227.247,2486831364,2779923629144
91.36.15.119,2486712808,2780217279468
2.200.63.242,2486801862,2780086410522
87.235.99.200,2486826419,2780017433054
113.211.106.51,2486697937,2780077298211
109.42.114.240,2486769221,2780083531056
89.87.71.181,2486758331,2780208761353
79.78.118.119,2486766131,2779939946919
79.234.104.111,2486836375,2779949892969
176.173.219.49,2486849143,2780019591984
139.47.71.183,2486826420,2780017433056
193.5.235.187,2486764174,2780056305224
66.249.70.192, ,2779952967159
93.238.90.177,2486848111,2780081492418
162.193.33.119,2486810705,2779997757776
151.49.163.241,2486758332,2780208761358
217.85.211.128,2486853128,2779994639486
79.207.172.209,2486747453,2779939767287
68.134.125.99,2486846215,2779923868599
188.217.53.240,2486719695,2780095042522
87.49.147.77,2486881045,2780224831386
49.187.130.145,2486700878,2780086282398
79.21.200.114,2486877021,2780032071541
80.116.238.220,2486737596,2780127431320
92.72.33.112,2486705857,2780085330865
89.135.94.238,2486766132,2779939946926
79.25.131.111,2486718633,2780123834648
51.198.185.91,2486732637,2780318408993
92.23.134.147,2486722709,2779972567777
90.249.194.101,2486880017,2779926322713
122.57.240.163,2486711830,2779971368851
83.137.6.188,2486747454,2779939767294
37.15.21.193,2486788907,2780025355194
217.234.64.80,2486770152,2780212478167
207.89.84.48,2486875035,2780124313834
37.186.36.31,2486834334,2780093357824
90.165.63.8,2486750389,2780081013254
88.138.76.242,2486726605,2780030871929
87.0.165.59,2486851111,2780006881946
213.225.36.189,2486875034,2780124313831
194.230.148.43,2486849145,2780019591987
88.163.36.48,2486800836,2780106916599
91.32.48.113,2486851110,2780006881928
194.79.210.120,2486814611,2780097801875
83.141.185.74,2486791952,2780082090876
79.208.59.192,2486877019,2780032071534
81.51.167.0,2486716721,2779925307495
124.190.25.213,2486731590,2780032671450
95.90.217.40,2486796873,2780084002086
130.164.138.158,2486784919,2780098041542
87.1.203.225,2486710726,2779942341883
31.17.180.197,2486823507,2779954821395
91.6.82.85,2486826418,2780017433052
93.71.64.7,2486843279,2779954702134
176.159.124.234,2486815606,2780064219463
62.12.66.172,2486721662,2779998606751
78.94.239.8,2486712810,2780217279475
159.196.169.99,2486799754,2780082211259
88.97.197.144,2486807712,2780222074805
172.56.232.44,2486744392,2780076459560
64.43.50.204,2486725607,2780031111890
5.77.73.90,2486791951,2780082090873
45.84.137.90,2486833385,2779924947409
5.67.126.117,2486711829,2779971368848
77.181.11.144,2486846214,2779923868598
93.122.248.128,2486790910,2780077657435
46.149.211.199,2486756304,2779944976630
178.193.30.19,2486765201,2780032911363
81.13.153.38,2486770150,2780212478157
77.63.48.124,2486847177,2780200123851
69.76.154.3,2486831361,2779923629133
197.89.133.142,2486818556,2779925067815
194.230.160.236,2486886002,2779944616930
87.49.147.77,2486833386,2779924947419
37.174.39.107,2486712809,2780217279474
87.20.30.199,2486758330,2780208761343
78.210.86.196,2486832416,2779952967147
77.119.194.18,2486799753,2780082211257
93.44.82.190,2486822514,2780135826636
192.178.11.103, ,2779940066475
89.246.162.228,2486733619,2779942461599
86.189.207.213,2486730626,2780073223393
213.244.61.133,2486836374,2779949892947
80.187.85.205,2486717719,2780087840827
185.149.29.58,2486759247,2780229392350
104.28.216.3,2486766130,2779939946916
94.31.108.120,2486722710,2779972567778
84.143.100.7,2486804800,2780095762111
79.158.244.145,2486695994,2780097682082
151.38.255.36,2486715762,2780092638175
176.146.90.218,2486798832,2779953682324
206.83.123.171,2486817473,2779975691973
92.161.29.129,2486718632,2780123834643
213.55.223.108,2486718631,2780123834640
87.78.237.177,2486797826,2780183812182
109.92.86.60,2486709796,2779924467829
91.73.6.56,2486700871,2780086282348
79.117.72.192,2486854024,2780212838007
31.45.225.13,2486850122,2780129950238
193.148.48.232,2486698977,2780082570920
5.80.127.156,2486743496,2779938804417
104.234.19.12,2486824502,2780113635256
188.76.156.166,2486807709,2780222074778
91.53.190.195,2486858078,2780229512016
